,date,subject,period,reg,behavior,receptor,duration,bhv_category,macro_bhv,rel_duration
2074,2019-04-25,Jawie,pregame,1,jun,"['Storma', 'Hadia']",37.0,social,Social,0.060655737704918035
2075,2019-04-25,Jawie,pregame,1,cam,[],14.0,moving,Individual,0.022950819672131147
2076,2019-04-25,Jawie,pregame,1,jun,['Storma'],23.0,social,Social,0.03770491803278689
2077,2019-04-25,Jawie,pregame,1,cam,[],11.0,moving,Individual,0.018032786885245903
2078,2019-04-25,Jawie,pregame,1,sen,[],37.0,resting,Individual,0.060655737704918035
2079,2019-04-25,Jawie,pregame,1,forr,[],15.0,feeding,Individual,0.02459016393442623
2080,2019-04-25,Jawie,pregame,1,cam,[],8.0,moving,Individual,0.013114754098360656
2081,2019-04-25,Jawie,pregame,1,bra,[],66.0,moving,Individual,0.10819672131147541
2082,2019-04-25,Jawie,pregame,2,groo,[],35.0,grooming,Individual,0.058823529411764705
2083,2019-04-25,Jawie,pregame,2,bra,[],113.0,moving,Individual,0.1899159663865546
2084,2019-04-25,Jawie,pregame,2,aprox,['Hadia'],5.0,social,Social,0.008403361344537815
2085,2019-04-25,Jawie,pregame,2,jun,['Hadia'],87.0,social,Social,0.146218487394958
2086,2019-04-25,Jawie,pregame,2,bra,[],57.0,moving,Individual,0.0957983193277311
2087,2019-04-25,Jawie,pregame,2,groo,[],38.0,grooming,Individual,0.06386554621848739
2088,2019-04-25,Jawie,pregame,2,bra,[],54.0,moving,Individual,0.0907563025210084
2089,2019-04-25,Jawie,pregame,2,groo,[],13.0,grooming,Individual,0.021848739495798318
2090,2019-04-25,Jawie,pregame,2,bra,[],193.0,moving,Individual,0.3243697478991597
2091,2019-04-26,Jawie,pregame,1,jun,['Hadia'],600.0,social,Social,1.0
2092,2019-04-26,Jawie,pregame,2,bra,[],40.0,moving,Individual,0.06557377049180328
2093,2019-04-26,Jawie,pregame,2,groo,[],53.0,grooming,Individual,0.08688524590163935
2094,2019-04-26,Jawie,pregame,2,bra,[],77.0,moving,Individual,0.12622950819672132
2095,2019-04-26,Jawie,pregame,2,sen,[],50.0,resting,Individual,0.08196721311475409
2096,2019-04-26,Jawie,pregame,2,aprox,['Storma'],5.0,social,Social,0.00819672131147541
2097,2019-04-26,Jawie,pregame,2,jun,['Storma'],10.0,social,Social,0.01639344262295082
2098,2019-04-26,Jawie,pregame,2,sen,[],36.0,resting,Individual,0.05901639344262295
2099,2019-04-26,Jawie,pregame,2,cam,[],31.0,moving,Individual,0.05081967213114754
2100,2019-04-26,Jawie,pregame,2,jun,['Hadia'],9.0,social,Social,0.014754098360655738
2101,2019-04-26,Jawie,pregame,2,cam,[],26.0,moving,Individual,0.04262295081967213
2102,2019-04-26,Jawie,pregame,2,cuad,[],17.0,,,0.027868852459016394
2103,2019-04-26,Jawie,pregame,2,forr,[],25.0,feeding,Individual,0.040983606557377046
2104,2019-04-26,Jawie,pregame,2,alim,[],104.0,feeding,Individual,0.17049180327868851
2105,2019-04-26,Jawie,pregame,2,aprox,['Storma'],5.0,social,Social,0.00819672131147541
2106,2019-04-26,Jawie,pregame,2,jun,['Storma'],36.0,social,Social,0.05901639344262295
2107,2019-04-26,Jawie,pregame,2,alim,[],26.0,feeding,Individual,0.04262295081967213
2108,2019-04-26,Jawie,pregame,2,jun,['Storma'],60.0,social,Social,0.09836065573770492
2109,2019-04-29,Jawie,pregame,1,jun,['Hadia'],600.0,social,Social,1.0
2110,2019-04-29,Jawie,pregame,2,jun,['Hadia'],600.0,social,Social,1.0
2111,2019-04-30,Jawie,pregame,1,sen,[],15.0,resting,Individual,0.02471169686985173
2112,2019-04-30,Jawie,pregame,1,ras,[],4.0,grooming,Individual,0.006589785831960461
2113,2019-04-30,Jawie,pregame,1,sen,[],56.0,resting,Individual,0.09225700164744646
2114,2019-04-30,Jawie,pregame,1,aprox,['Storma'],3.0,social,Social,0.004942339373970346
2115,2019-04-30,Jawie,pregame,1,solj,['Storma'],2.0,social,Social,0.0032948929159802307
2116,2019-04-30,Jawie,pregame,1,bra,[],20.0,moving,Individual,0.032948929159802305
2117,2019-04-30,Jawie,pregame,1,cam,[],15.0,moving,Individual,0.02471169686985173
2118,2019-04-30,Jawie,pregame,1,jun,['Hadia'],5.0,social,Social,0.008237232289950576
2119,2019-04-30,Jawie,pregame,1,ras,[],3.0,grooming,Individual,0.004942339373970346
2120,2019-04-30,Jawie,pregame,1,jun,['Hadia'],50.0,social,Social,0.08237232289950576
2121,2019-04-30,Jawie,pregame,1,alogroo,['Hadia'],8.0,social,Social,0.013179571663920923
2122,2019-04-30,Jawie,pregame,1,aprox,['Storma'],5.0,social,Social,0.008237232289950576
2123,2019-04-30,Jawie,pregame,1,jun,['Storma'],18.0,social,Social,0.029654036243822075
2124,2019-04-30,Jawie,pregame,1,cam,[],5.0,moving,Individual,0.008237232289950576
2125,2019-04-30,Jawie,pregame,1,cuad,[],28.0,,,0.04612850082372323
2126,2019-04-30,Jawie,pregame,1,jun,['Hadia'],130.0,social,Social,0.214168039538715
2127,2019-04-30,Jawie,pregame,1,solj,['Hadia'],3.0,social,Social,0.004942339373970346
2128,2019-04-30,Jawie,pregame,1,mama,['Hadia'],170.0,,,0.2800658978583196
2129,2019-04-30,Jawie,pregame,1,tre,[],12.0,moving,Individual,0.019769357495881382
2130,2019-04-30,Jawie,pregame,1,sen,[],37.0,resting,Individual,0.060955518945634266
2131,2019-04-30,Jawie,pregame,1,ras,[],3.0,grooming,Individual,0.004942339373970346
2132,2019-04-30,Jawie,pregame,1,sen,[],15.0,resting,Individual,0.02471169686985173
2133,2019-04-30,Jawie,pregame,2,jun,['Hadia'],59.0,social,Social,0.0959349593495935
2134,2019-04-30,Jawie,pregame,2,solj,['Hadia'],5.0,social,Social,0.008130081300813009
2135,2019-04-30,Jawie,pregame,2,jun,['Hadia'],49.0,social,Social,0.07967479674796749
2136,2019-04-30,Jawie,pregame,2,solj,['Hadia'],5.0,social,Social,0.008130081300813009
2137,2019-04-30,Jawie,pregame,2,jun,['Hadia'],52.0,social,Social,0.08455284552845528
2138,2019-04-30,Jawie,pregame,2,alogroo,['Hadia'],30.0,social,Social,0.04878048780487805
2139,2019-04-30,Jawie,pregame,2,tum,[],43.0,resting,Individual,0.06991869918699187
2140,2019-04-30,Jawie,pregame,2,aprox,['Hadia'],5.0,social,Social,0.008130081300813009
2141,2019-04-30,Jawie,pregame,2,jun,['Hadia'],7.0,social,Social,0.011382113821138212
2142,2019-04-30,Jawie,pregame,2,alogroo,['Hadia'],71.0,social,Social,0.11544715447154472
2143,2019-04-30,Jawie,pregame,2,jun,['Hadia'],91.0,social,Social,0.14796747967479676
2144,2019-04-30,Jawie,pregame,2,tum,[],127.0,resting,Individual,0.20650406504065041
2145,2019-04-30,Jawie,pregame,2,sen,[],71.0,resting,Individual,0.11544715447154472
2146,2019-05-01,Jawie,pregame,1,alogroo,['Hadia'],160.0,social,Social,0.25848142164781907
2147,2019-05-01,Jawie,pregame,1,con,"['Popo', 'Gibon']",10.0,agonistic,Agonistic,0.01615508885298869
2148,2019-05-01,Jawie,pregame,1,alogroo,['Hadia'],70.0,social,Social,0.11308562197092084
2149,2019-05-01,Jawie,pregame,1,aprox,['Popo'],5.0,social,Social,0.008077544426494346
2150,2019-05-01,Jawie,pregame,1,alogroo,['Hadia'],44.0,social,Social,0.07108239095315025
2151,2019-05-01,Jawie,pregame,1,sen,[],32.0,resting,Individual,0.051696284329563816
2152,2019-05-01,Jawie,pregame,1,aprox,['Hadia'],5.0,social,Social,0.008077544426494346
2153,2019-05-01,Jawie,pregame,1,jun,['Hadia'],15.0,social,Social,0.024232633279483037
2154,2019-05-01,Jawie,pregame,1,sen,[],162.0,resting,Individual,0.2617124394184168
2155,2019-05-01,Jawie,pregame,1,aprox,['Hadia'],5.0,social,Social,0.008077544426494346
2156,2019-05-01,Jawie,pregame,1,alogroo,['Hadia'],41.0,social,Social,0.06623586429725363
2157,2019-05-01,Jawie,pregame,1,aprox,['Storma'],5.0,social,Social,0.008077544426494346
2158,2019-05-01,Jawie,pregame,1,jun,['Storma'],65.0,social,Social,0.1050080775444265
2159,2019-05-01,Jawie,pregame,2,jun,['Storma'],49.0,social,Social,0.07903225806451612
2160,2019-05-01,Jawie,pregame,2,cam,[],2.0,moving,Individual,0.0032258064516129032
2161,2019-05-01,Jawie,pregame,2,sen,[],222.0,resting,Individual,0.3580645161290323
2162,2019-05-01,Jawie,pregame,2,aprox,['Hadia'],5.0,social,Social,0.008064516129032258
2163,2019-05-01,Jawie,pregame,2,mama,['Hadia'],26.0,,,0.041935483870967745
2164,2019-05-01,Jawie,pregame,2,aprox,['Popo'],5.0,social,Social,0.008064516129032258
2165,2019-05-01,Jawie,pregame,2,jun,"['Popo', 'Hadia']",6.0,social,Social,0.00967741935483871
2166,2019-05-01,Jawie,pregame,2,mama,['Hadia'],35.0,,,0.056451612903225805
2167,2019-05-01,Jawie,pregame,2,solj,['Storma'],6.0,social,Social,0.00967741935483871
2168,2019-05-01,Jawie,pregame,2,jun,['Locky'],30.0,social,Social,0.04838709677419355
2169,2019-05-01,Jawie,pregame,2,cam,[],15.0,moving,Individual,0.024193548387096774
2170,2019-05-01,Jawie,pregame,2,aprox,['Hadia'],5.0,social,Social,0.008064516129032258
2171,2019-05-01,Jawie,pregame,2,solj,['Hadia'],9.0,social,Social,0.014516129032258065
2172,2019-05-01,Jawie,pregame,2,jun,['Hadia'],83.0,social,Social,0.1338709677419355
2173,2019-05-01,Jawie,pregame,2,alim,[],12.0,feeding,Individual,0.01935483870967742
2174,2019-05-01,Jawie,pregame,2,aprox,['Storma'],5.0,social,Social,0.008064516129032258
2175,2019-05-01,Jawie,pregame,2,solj,['Storma'],5.0,social,Social,0.008064516129032258
2176,2019-05-01,Jawie,pregame,2,cam,[],15.0,moving,Individual,0.024193548387096774
2177,2019-05-01,Jawie,pregame,2,solj,['Storma'],10.0,social,Social,0.016129032258064516
2178,2019-05-01,Jawie,pregame,2,cam,[],41.0,moving,Individual,0.06612903225806452
2179,2019-05-01,Jawie,pregame,2,sen,[],34.0,resting,Individual,0.054838709677419356
2180,2019-05-03,Jawie,pregame,1,jun,['Hadia'],600.0,social,Social,1.0
2181,2019-05-03,Jawie,pregame,2,tum,[],426.0,resting,Individual,0.7041322314049587
2182,2019-05-03,Jawie,pregame,2,con,['Storma'],5.0,agonistic,Agonistic,0.008264462809917356
2183,2019-05-03,Jawie,pregame,2,sen,[],14.0,resting,Individual,0.023140495867768594
2184,2019-05-03,Jawie,pregame,2,aprox,['Hadia'],5.0,social,Social,0.008264462809917356
2185,2019-05-03,Jawie,pregame,2,mama,['Hadia'],98.0,,,0.16198347107438016
2186,2019-05-03,Jawie,pregame,2,sen,[],57.0,resting,Individual,0.09421487603305785
2187,2019-05-06,Jawie,pregame,1,tum,[],283.0,resting,Individual,0.4716666666666667
2188,2019-05-06,Jawie,pregame,1,hur,[],8.0,grooming,Individual,0.013333333333333334
2189,2019-05-06,Jawie,pregame,1,tum,[],309.0,resting,Individual,0.515
2190,2019-05-06,Jawie,pregame,2,sen,[],30.0,resting,Individual,0.05042016806722689
2191,2019-05-06,Jawie,pregame,2,groo,[],37.0,grooming,Individual,0.06218487394957983
2192,2019-05-06,Jawie,pregame,2,sen,[],16.0,resting,Individual,0.02689075630252101
2193,2019-05-06,Jawie,pregame,2,solj,['Storma'],5.0,social,Social,0.008403361344537815
2194,2019-05-06,Jawie,pregame,2,sen,[],110.0,resting,Individual,0.18487394957983194
2195,2019-05-06,Jawie,pregame,2,jun,['Storma'],4.0,social,Social,0.0067226890756302525
2196,2019-05-06,Jawie,pregame,2,bra,[],18.0,moving,Individual,0.030252100840336135
2197,2019-05-06,Jawie,pregame,2,jun,['Hadia'],20.0,social,Social,0.03361344537815126
2198,2019-05-06,Jawie,pregame,2,solj,['Storma'],4.0,social,Social,0.0067226890756302525
2199,2019-05-06,Jawie,pregame,2,jun,['Storma'],46.0,social,Social,0.0773109243697479
2200,2019-05-06,Jawie,pregame,2,sen,[],4.0,resting,Individual,0.0067226890756302525
2201,2019-05-06,Jawie,pregame,2,aprox,['Hadia'],5.0,social,Social,0.008403361344537815
2202,2019-05-06,Jawie,pregame,2,jun,['Hadia'],34.0,social,Social,0.05714285714285714
2203,2019-05-06,Jawie,pregame,2,forr,[],21.0,feeding,Individual,0.03529411764705882
2204,2019-05-06,Jawie,pregame,2,tre,[],5.0,moving,Individual,0.008403361344537815
2205,2019-05-06,Jawie,pregame,2,sen,[],73.0,resting,Individual,0.1226890756302521
2206,2019-05-06,Jawie,pregame,2,aprox,['Hadia'],5.0,social,Social,0.008403361344537815
2207,2019-05-06,Jawie,pregame,2,jun,['Hadia'],30.0,social,Social,0.05042016806722689
2208,2019-05-06,Jawie,pregame,2,mama,['Hadia'],14.0,,,0.023529411764705882
2209,2019-05-06,Jawie,pregame,2,jun,['Hadia'],4.0,social,Social,0.0067226890756302525
2210,2019-05-06,Jawie,pregame,2,mama,['Hadia'],70.0,,,0.11764705882352941
2211,2019-05-06,Jawie,pregame,2,jun,['Hadia'],33.0,social,Social,0.05546218487394958
2212,2019-05-06,Jawie,pregame,2,alogroo,['Hadia'],7.0,social,Social,0.011764705882352941
2213,2019-05-07,Jawie,pregame,2,jun,['Hadia'],54.0,social,Social,0.08925619834710743
2214,2019-05-07,Jawie,pregame,2,bra,[],45.0,moving,Individual,0.0743801652892562
2215,2019-05-07,Jawie,pregame,2,groo,[],41.0,grooming,Individual,0.06776859504132231
2216,2019-05-07,Jawie,pregame,2,bra,[],26.0,moving,Individual,0.04297520661157025
2217,2019-05-07,Jawie,pregame,2,groo,[],23.0,grooming,Individual,0.03801652892561983
2218,2019-05-07,Jawie,pregame,2,bra,[],91.0,moving,Individual,0.15041322314049588
2219,2019-05-07,Jawie,pregame,2,groo,[],26.0,grooming,Individual,0.04297520661157025
2220,2019-05-07,Jawie,pregame,2,bra,[],146.0,moving,Individual,0.2413223140495868
2221,2019-05-07,Jawie,pregame,2,cam,[],19.0,moving,Individual,0.03140495867768595
2222,2019-05-07,Jawie,pregame,2,sen,[],37.0,resting,Individual,0.06115702479338843
2223,2019-05-07,Jawie,pregame,2,aprox,['Hadia'],5.0,social,Social,0.008264462809917356
2224,2019-05-07,Jawie,pregame,2,jun,['Hadia'],57.0,social,Social,0.09421487603305785
2225,2019-05-07,Jawie,pregame,2,sen,[],35.0,resting,Individual,0.05785123966942149
2226,2019-05-20,Jawie,game,1,jun,['Hadia'],443.0,social,Social,0.7383333333333333
2227,2019-05-20,Jawie,game,1,trans,['Hadia'],19.0,social,Social,0.03166666666666667
2228,2019-05-20,Jawie,game,1,jun,['Hadia'],138.0,social,Social,0.23
2229,2019-05-20,Jawie,game,2,alim,[],49.0,feeding,Individual,0.08166666666666667
2230,2019-05-20,Jawie,game,2,forr,[],16.0,feeding,Individual,0.02666666666666667
2231,2019-05-20,Jawie,game,2,alim,[],265.0,feeding,Individual,0.44166666666666665
2232,2019-05-20,Jawie,game,2,forr,[],15.0,feeding,Individual,0.025
2233,2019-05-20,Jawie,game,2,alim,[],10.0,feeding,Individual,0.016666666666666666
2234,2019-05-20,Jawie,game,2,hur,[],3.0,grooming,Individual,0.005
2235,2019-05-20,Jawie,game,2,alim,[],38.0,feeding,Individual,0.06333333333333334
2236,2019-05-20,Jawie,game,2,solj,['Storma'],2.0,social,Social,0.0033333333333333335
2237,2019-05-20,Jawie,game,2,cam,[],22.0,moving,Individual,0.03666666666666667
2238,2019-05-20,Jawie,game,2,alim,[],13.0,feeding,Individual,0.021666666666666667
2239,2019-05-20,Jawie,game,2,solj,['Storma'],2.0,social,Social,0.0033333333333333335
2240,2019-05-20,Jawie,game,2,jun,"['Locky', 'Storma']",30.0,social,Social,0.05
2241,2019-05-20,Jawie,game,2,alogroo,['Storma'],41.0,social,Social,0.06833333333333333
2242,2019-05-20,Jawie,game,2,jun,['Storma'],19.0,social,Social,0.03166666666666667
2243,2019-05-20,Jawie,game,2,cam,[],12.0,moving,Individual,0.02
2244,2019-05-20,Jawie,game,2,cuad,[],17.0,,,0.028333333333333332
2245,2019-05-20,Jawie,game,2,cam,[],11.0,moving,Individual,0.018333333333333333
2246,2019-05-20,Jawie,game,2,tre,[],10.0,moving,Individual,0.016666666666666666
2247,2019-05-20,Jawie,game,2,cam,[],3.0,moving,Individual,0.005
2248,2019-05-20,Jawie,game,2,forr,[],17.0,feeding,Individual,0.028333333333333332
2249,2019-05-20,Jawie,game,2,cam,[],5.0,moving,Individual,0.008333333333333333
2250,2019-05-22,Jawie,game,1,sen,[],10.0,resting,Individual,0.016666666666666666
2251,2019-05-22,Jawie,game,1,jexp,[],20.0,playing,Ludic,0.03333333333333333
2252,2019-05-22,Jawie,game,1,sen,[],18.0,resting,Individual,0.03
2253,2019-05-22,Jawie,game,1,hur,[],4.0,grooming,Individual,0.006666666666666667
2254,2019-05-22,Jawie,game,1,sen,[],281.0,resting,Individual,0.4683333333333333
2255,2019-05-22,Jawie,game,1,cam,[],8.0,moving,Individual,0.013333333333333334
2256,2019-05-22,Jawie,game,1,jexp,[],15.0,playing,Ludic,0.025
2257,2019-05-22,Jawie,game,1,sen,[],120.0,resting,Individual,0.2
2258,2019-05-22,Jawie,game,1,tre,[],9.0,moving,Individual,0.015
2259,2019-05-22,Jawie,game,1,cam,[],11.0,moving,Individual,0.018333333333333333
2260,2019-05-22,Jawie,game,1,aprox,"['Locky', 'Popo', 'Hadia']",4.0,social,Social,0.006666666666666667
2261,2019-05-22,Jawie,game,1,con,"['Locky', 'Popo', 'Hadia']",20.0,agonistic,Agonistic,0.03333333333333333
2262,2019-05-22,Jawie,game,1,cam,[],15.0,moving,Individual,0.025
2263,2019-05-22,Jawie,game,1,tre,[],19.0,moving,Individual,0.03166666666666667
2264,2019-05-22,Jawie,game,1,sen,[],46.0,resting,Individual,0.07666666666666666
2265,2019-05-22,Jawie,game,2,sen,[],48.0,resting,Individual,0.1
2266,2019-05-22,Jawie,game,2,cam,[],5.0,moving,Individual,0.010416666666666666
2267,2019-05-22,Jawie,game,2,sen,[],386.0,resting,Individual,0.8041666666666667
2268,2019-05-22,Jawie,game,2,tre,[],8.0,moving,Individual,0.016666666666666666
2269,2019-05-22,Jawie,game,2,cam,[],9.0,moving,Individual,0.01875
2270,2019-05-22,Jawie,game,2,alim,[],24.0,feeding,Individual,0.05
2271,2019-05-23,Jawie,game,1,jun,['Hadia'],75.0,social,Social,0.11278195488721804
2272,2019-05-23,Jawie,game,1,aprox,['Storma'],5.0,social,Social,0.007518796992481203
2273,2019-05-23,Jawie,game,1,jun,"['Storma', 'Hadia']",51.0,social,Social,0.07669172932330827
2274,2019-05-23,Jawie,game,1,jun,['Storma'],160.0,social,Social,0.24060150375939848
2275,2019-05-23,Jawie,game,1,alogroo,['Storma'],287.0,social,Social,0.43157894736842106
2276,2019-05-23,Jawie,game,1,sen,[],24.0,resting,Individual,0.03609022556390978
2277,2019-05-23,Jawie,game,1,cam,[],9.0,moving,Individual,0.013533834586466165
2278,2019-05-23,Jawie,game,1,tre,[],4.0,moving,Individual,0.006015037593984963
2279,2019-05-23,Jawie,game,1,sen,[],50.0,resting,Individual,0.07518796992481203
2280,2019-05-23,Jawie,game,2,bra,[],144.0,moving,Individual,0.23880597014925373
2281,2019-05-23,Jawie,game,2,groo,[],25.0,grooming,Individual,0.04145936981757877
2282,2019-05-23,Jawie,game,2,bra,[],8.0,moving,Individual,0.013266998341625208
2283,2019-05-23,Jawie,game,2,groo,[],11.0,grooming,Individual,0.01824212271973466
2284,2019-05-23,Jawie,game,2,bra,[],25.0,moving,Individual,0.04145936981757877
2285,2019-05-23,Jawie,game,2,ras,[],14.0,grooming,Individual,0.02321724709784411
2286,2019-05-23,Jawie,game,2,aprox,['Storma'],3.0,social,Social,0.004975124378109453
2287,2019-05-23,Jawie,game,2,solj,['Storma'],5.0,social,Social,0.008291873963515755
2288,2019-05-23,Jawie,game,2,bra,[],12.0,moving,Individual,0.01990049751243781
2289,2019-05-23,Jawie,game,2,sen,[],28.0,resting,Individual,0.04643449419568822
2290,2019-05-23,Jawie,game,2,solj,['Storma'],2.0,social,Social,0.003316749585406302
2291,2019-05-23,Jawie,game,2,cam,[],11.0,moving,Individual,0.01824212271973466
2292,2019-05-23,Jawie,game,2,sen,[],32.0,resting,Individual,0.05306799336650083
2293,2019-05-23,Jawie,game,2,aprox,['Hadia'],5.0,social,Social,0.008291873963515755
2294,2019-05-23,Jawie,game,2,jun,['Hadia'],82.0,social,Social,0.13598673300165837
2295,2019-05-23,Jawie,game,2,sen,[],12.0,resting,Individual,0.01990049751243781
2296,2019-05-23,Jawie,game,2,ras,[],2.0,grooming,Individual,0.003316749585406302
2297,2019-05-23,Jawie,game,2,sen,[],182.0,resting,Individual,0.3018242122719735
2298,2019-05-24,Jawie,game,2,sen,[],39.0,resting,Individual,0.0642504118616145
2299,2019-05-24,Jawie,game,2,tre,[],21.0,moving,Individual,0.03459637561779242
2300,2019-05-24,Jawie,game,2,bra,[],109.0,moving,Individual,0.17957166392092258
2301,2019-05-24,Jawie,game,2,ras,[],12.0,grooming,Individual,0.019769357495881382
2302,2019-05-24,Jawie,game,2,bra,[],8.0,moving,Individual,0.013179571663920923
2303,2019-05-24,Jawie,game,2,groo,[],24.0,grooming,Individual,0.039538714991762765
2304,2019-05-24,Jawie,game,2,bra,[],57.0,moving,Individual,0.09390444810543658
2305,2019-05-24,Jawie,game,2,sen,[],5.0,resting,Individual,0.008237232289950576
2306,2019-05-24,Jawie,game,2,bra,[],10.0,moving,Individual,0.016474464579901153
2307,2019-05-24,Jawie,game,2,marc,['Storma'],11.0,agonistic,Agonistic,0.018121911037891267
2308,2019-05-24,Jawie,game,2,jun,['Hadia'],12.0,social,Social,0.019769357495881382
2309,2019-05-24,Jawie,game,2,solj,['Storma'],2.0,social,Social,0.0032948929159802307
2310,2019-05-24,Jawie,game,2,bra,[],3.0,moving,Individual,0.004942339373970346
2311,2019-05-24,Jawie,game,2,sen,[],41.0,resting,Individual,0.06754530477759473
2312,2019-05-24,Jawie,game,2,bra,[],92.0,moving,Individual,0.1515650741350906
2313,2019-05-24,Jawie,game,2,solj,['Storma'],11.0,social,Social,0.018121911037891267
2314,2019-05-24,Jawie,game,2,marc,['Storma'],5.0,agonistic,Agonistic,0.008237232289950576
2315,2019-05-24,Jawie,game,2,tre,[],3.0,moving,Individual,0.004942339373970346
2316,2019-05-24,Jawie,game,2,bra,[],70.0,moving,Individual,0.11532125205930807
2317,2019-05-24,Jawie,game,2,aprox,['Hadia'],5.0,social,Social,0.008237232289950576
2318,2019-05-24,Jawie,game,2,jun,['Hadia'],27.0,social,Social,0.044481054365733116
